Data Table for Weekly Case Trends - Oregon
Date generated: Mon Dec 05 2022 12:59:31 GMT-0500 (Eastern Standard Time)
Geography,Date,Weekly Cases,New Historic Cases
Oregon,Jun 10 2020,664,0
Oregon,Jun  3 2020,362,0
Oregon,May 27 2020,241,0
Oregon,May 20 2020,382,0
Oregon,May 13 2020,498,0
Oregon,May  6 2020,469,0
Oregon,Apr 29 2020,387,0
Oregon,Apr 22 2020,395,0
Oregon,Apr 15 2020,482,0
Oregon,Apr  8 2020,447,0
Oregon,Apr  1 2020,469,0
Oregon,Mar 25 2020,191,0
Oregon,Mar 18 2020,56,0
Oregon,Mar 11 2020,16,0
Oregon,Mar  4 2020,3,0
Oregon,Feb 26 2020,0,0
Oregon,Feb 19 2020,0,0
Oregon,Feb 12 2020,0,0
Oregon,Feb  5 2020,0,0
Oregon,Jan 29 2020,0,0
