Data Table for Weekly Death Trends - North Dakota
Date generated: Mon Dec 05 2022 12:58:46 GMT-0500 (Eastern Standard Time)
Geography,Date,Weekly Deaths,New Historic Deaths
North Dakota,Sep  1 2021,6,0
North Dakota,Aug 25 2021,8,0
North Dakota,Aug 18 2021,5,0
North Dakota,Aug 11 2021,2,0
North Dakota,Aug  4 2021,3,0
North Dakota,Jul 28 2021,0,0
North Dakota,Jul 21 2021,2,0
North Dakota,Jul 14 2021,8,0
North Dakota,Jul  7 2021,0,0
North Dakota,Jun 30 2021,2,0
North Dakota,Jun 23 2021,4,0
North Dakota,Jun 16 2021,5,0
North Dakota,Jun  9 2021,5,0
North Dakota,Jun  2 2021,4,0
North Dakota,May 26 2021,3,0
North Dakota,May 19 2021,4,0
North Dakota,May 12 2021,4,0
North Dakota,May  5 2021,11,0
North Dakota,Apr 28 2021,2,0
North Dakota,Apr 21 2021,10,0
North Dakota,Apr 14 2021,6,0
North Dakota,Apr  7 2021,1,0
North Dakota,Mar 31 2021,3,0
North Dakota,Mar 24 2021,5,0
North Dakota,Mar 17 2021,9,0
North Dakota,Mar 10 2021,4,0
North Dakota,Mar  3 2021,8,0
North Dakota,Feb 24 2021,9,0
North Dakota,Feb 17 2021,1,0
North Dakota,Feb 10 2021,14,0
North Dakota,Feb  3 2021,7,0
North Dakota,Jan 27 2021,29,0
North Dakota,Jan 20 2021,45,0
North Dakota,Jan 13 2021,30,0
North Dakota,Jan  6 2021,42,0
North Dakota,Dec 30 2020,49,0
North Dakota,Dec 23 2020,48,0
North Dakota,Dec 16 2020,109,0
North Dakota,Dec  9 2020,114,0
North Dakota,Dec  2 2020,79,0
North Dakota,Nov 25 2020,101,0
North Dakota,Nov 18 2020,106,0
North Dakota,Nov 11 2020,119,0
North Dakota,Nov  4 2020,79,0
North Dakota,Oct 28 2020,66,0
North Dakota,Oct 21 2020,58,0
North Dakota,Oct 14 2020,60,0
North Dakota,Oct  7 2020,58,0
North Dakota,Sep 30 2020,43,0
North Dakota,Sep 23 2020,26,0
North Dakota,Sep 16 2020,20,0
North Dakota,Sep  9 2020,9,0
North Dakota,Sep  2 2020,10,0
North Dakota,Aug 26 2020,8,0
North Dakota,Aug 19 2020,10,0
North Dakota,Aug 12 2020,12,0
North Dakota,Aug  5 2020,6,0
North Dakota,Jul 29 2020,6,0
North Dakota,Jul 22 2020,8,0
North Dakota,Jul 15 2020,3,0
North Dakota,Jul  8 2020,5,0
North Dakota,Jul  1 2020,2,0
North Dakota,Jun 24 2020,4,0
North Dakota,Jun 17 2020,1,0
North Dakota,Jun 10 2020,7,0
North Dakota,Jun  3 2020,10,0
North Dakota,May 27 2020,7,0
North Dakota,May 20 2020,9,0
North Dakota,May 13 2020,9,0
North Dakota,May  6 2020,12,0
North Dakota,Apr 29 2020,5,0
North Dakota,Apr 22 2020,5,0
North Dakota,Apr 15 2020,5,0
North Dakota,Apr  8 2020,1,0
North Dakota,Apr  1 2020,3,0
North Dakota,Mar 25 2020,0,0
North Dakota,Mar 18 2020,0,0
North Dakota,Mar 11 2020,0,0
North Dakota,Mar  4 2020,0,0
North Dakota,Feb 26 2020,0,0
North Dakota,Feb 19 2020,0,0
North Dakota,Feb 12 2020,0,0
North Dakota,Feb  5 2020,0,0
North Dakota,Jan 29 2020,0,0
