Data Table for Weekly Case Trends - Maryland
Date generated: Mon Dec 05 2022 12:42:04 GMT-0500 (Eastern Standard Time)
Geography,Date,Weekly Cases,New Historic Cases
Maryland,Oct 27 2021,5399,0
Maryland,Oct 20 2021,5972,0
Maryland,Oct 13 2021,7499,0
Maryland,Oct  6 2021,8192,0
Maryland,Sep 29 2021,8506,0
Maryland,Sep 22 2021,8426,0
Maryland,Sep 15 2021,8372,0
Maryland,Sep  8 2021,7181,0
Maryland,Sep  1 2021,8446,0
Maryland,Aug 25 2021,7349,0
Maryland,Aug 18 2021,6511,0
Maryland,Aug 11 2021,5465,0
Maryland,Aug  4 2021,3674,0
Maryland,Jul 28 2021,2196,0
Maryland,Jul 21 2021,1247,0
Maryland,Jul 14 2021,751,0
Maryland,Jul  7 2021,458,0
Maryland,Jun 30 2021,392,0
Maryland,Jun 23 2021,417,0
Maryland,Jun 16 2021,607,0
Maryland,Jun  9 2021,796,0
Maryland,Jun  2 2021,1188,0
Maryland,May 26 2021,2114,0
Maryland,May 19 2021,2494,0
Maryland,May 12 2021,3582,0
Maryland,May  5 2021,5196,0
Maryland,Apr 28 2021,6703,0
Maryland,Apr 21 2021,8439,0
Maryland,Apr 14 2021,9825,0
Maryland,Apr  7 2021,9182,0
Maryland,Mar 31 2021,8744,0
Maryland,Mar 24 2021,6967,0
Maryland,Mar 17 2021,6067,0
Maryland,Mar 10 2021,5607,0
Maryland,Mar  3 2021,5469,0
Maryland,Feb 24 2021,5510,0
Maryland,Feb 17 2021,6314,0
Maryland,Feb 10 2021,9183,0
Maryland,Feb  3 2021,10924,0
Maryland,Jan 27 2021,14206,0
Maryland,Jan 20 2021,17486,0
Maryland,Jan 13 2021,21963,0
Maryland,Jan  6 2021,19215,0
Maryland,Dec 30 2020,15827,0
Maryland,Dec 23 2020,16095,0
Maryland,Dec 16 2020,19114,0
Maryland,Dec  9 2020,19298,0
Maryland,Dec  2 2020,15194,0
Maryland,Nov 25 2020,16337,0
Maryland,Nov 18 2020,13401,0
Maryland,Nov 11 2020,9657,0
Maryland,Nov  4 2020,6341,0
Maryland,Oct 28 2020,5189,0
Maryland,Oct 21 2020,4318,0
Maryland,Oct 14 2020,4253,0
Maryland,Oct  7 2020,3939,0
Maryland,Sep 30 2020,3429,0
Maryland,Sep 23 2020,3404,0
Maryland,Sep 16 2020,4318,0
Maryland,Sep  9 2020,4255,0
Maryland,Sep  2 2020,3834,0
Maryland,Aug 26 2020,3832,0
Maryland,Aug 19 2020,4271,0
Maryland,Aug 12 2020,4957,0
Maryland,Aug  5 2020,6136,0
Maryland,Jul 29 2020,6115,0
Maryland,Jul 22 2020,5159,0
Maryland,Jul 15 2020,4152,0
Maryland,Jul  8 2020,2956,0
Maryland,Jul  1 2020,2570,0
Maryland,Jun 24 2020,2368,0
Maryland,Jun 17 2020,3505,0
Maryland,Jun 10 2020,4479,0
Maryland,Jun  3 2020,6560,0
Maryland,May 27 2020,6103,0
Maryland,May 20 2020,7511,0
Maryland,May 13 2020,6648,0
Maryland,May  6 2020,7314,0
Maryland,Apr 29 2020,6075,0
Maryland,Apr 22 2020,4742,0
Maryland,Apr 15 2020,4504,0
Maryland,Apr  8 2020,3543,0
Maryland,Apr  1 2020,1561,0
Maryland,Mar 25 2020,339,0
Maryland,Mar 18 2020,77,0
Maryland,Mar 11 2020,9,0
Maryland,Mar  4 2020,0,0
Maryland,Feb 26 2020,0,0
Maryland,Feb 19 2020,0,0
Maryland,Feb 12 2020,0,0
Maryland,Feb  5 2020,0,0
Maryland,Jan 29 2020,0,0
