Data Table for Weekly Death Trends - Arkansas
Date generated: Mon Dec 05 2022 12:36:33 GMT-0500 (Eastern Standard Time)
Geography,Date,Weekly Deaths,New Historic Deaths
Arkansas,Oct  7 2020,151,0
Arkansas,Sep 30 2020,130,0
Arkansas,Sep 23 2020,129,0
Arkansas,Sep 16 2020,201,0
Arkansas,Sep  9 2020,99,0
Arkansas,Sep  2 2020,74,0
Arkansas,Aug 26 2020,91,0
Arkansas,Aug 19 2020,88,0
Arkansas,Aug 12 2020,87,0
Arkansas,Aug  5 2020,98,0
Arkansas,Jul 29 2020,122,0
Arkansas,Jul 22 2020,90,0
Arkansas,Jul 15 2020,77,0
Arkansas,Jul  8 2020,68,0
Arkansas,Jul  1 2020,52,0
Arkansas,Jun 24 2020,76,0
Arkansas,Jun 17 2020,48,0
Arkansas,Jun 10 2020,58,0
Arkansas,Jun  3 2020,47,0
Arkansas,May 27 2020,27,0
Arkansas,May 20 2020,17,0
Arkansas,May 13 2020,22,0
Arkansas,May  6 2020,12,0
Arkansas,Apr 29 2020,17,0
Arkansas,Apr 22 2020,34,0
Arkansas,Apr 15 2020,16,0
Arkansas,Apr  8 2020,19,0
Arkansas,Apr  1 2020,12,0
Arkansas,Mar 25 2020,16,0
Arkansas,Mar 18 2020,3,0
Arkansas,Mar 11 2020,0,0
Arkansas,Mar  4 2020,0,0
Arkansas,Feb 26 2020,0,0
Arkansas,Feb 19 2020,0,0
Arkansas,Feb 12 2020,0,0
Arkansas,Feb  5 2020,0,0
Arkansas,Jan 29 2020,0,0
