Data Table for Weekly Case Trends - Alaska
Date generated: Mon Dec 05 2022 12:35:11 GMT-0500 (Eastern Standard Time)
Geography,Date,Weekly Cases,New Historic Cases
Alaska,May  6 2020,19,0
Alaska,Apr 29 2020,18,0
Alaska,Apr 22 2020,37,0
Alaska,Apr 15 2020,65,0
Alaska,Apr  8 2020,86,0
Alaska,Apr  1 2020,86,0
Alaska,Mar 25 2020,52,0
Alaska,Mar 18 2020,11,0
Alaska,Mar 11 2020,0,0
Alaska,Mar  4 2020,0,0
Alaska,Feb 26 2020,0,0
Alaska,Feb 19 2020,0,0
Alaska,Feb 12 2020,0,0
Alaska,Feb  5 2020,0,0
Alaska,Jan 29 2020,0,0
